subject,actual_dice,predicted_dice,absolute_error
BraTS-GLI-00054-000,0.8611705145551167,0.9140625,0.05289198544488327
BraTS-GLI-01073-000,0.8884106385712809,0.9150390625,0.026628423928719114
BraTS-GLI-01087-000,0.8968631561971224,0.91943359375,0.022570437552877576
BraTS-GLI-00630-001,0.9475140080856984,0.8583984375,0.08911557058569841
BraTS-GLI-00288-000,0.9064449064451009,0.85986328125,0.046581625195100895
BraTS-GLI-00680-000,0.9459956529008828,0.873046875,0.07294877790088283
BraTS-GLI-01662-000,0.8859008835958948,0.888671875,0.002770991404105194
BraTS-GLI-00370-000,0.9362148133360271,0.8896484375,0.046566375836027074
BraTS-GLI-00750-000,0.8920947176685667,0.89306640625,0.000971688581433261
BraTS-GLI-00301-000,0.9517415023080404,0.9072265625,0.044514939808040443
BraTS-GLI-01113-000,0.9007247968373047,0.818359375,0.08236542183730466
BraTS-GLI-01337-000,0.9347662547018083,0.9052734375,0.029492817201808297
BraTS-GLI-00478-000,0.9377091123794835,0.9287109375,0.008998174879483511
BraTS-GLI-01003-000,0.8724219106848415,0.9140625,0.04164058931515846
BraTS-GLI-01368-000,0.936210090443514,0.91943359375,0.016776496693513998
BraTS-GLI-00621-000,0.5688988651956991,0.57470703125,0.005808166054300901
